OBJECTID,DOCUMENT_NBR,CRASH_REPORT_LINK,CRASH_YR,CRASH_MONTH_YEAR,DISTRICT_NBR,NLFID,NLF_JUR_CD,NLF_COUNTY_CD,COUNTY_LOG_NBR,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,ODOT_FIPS_CD,AREA_CODE,CRASH_DATE,CRASH_SEVERITY_CD,CRASH_TYPE_CD,DAY_IN_WEEK_CD,DISTRACTED_DRIVER_IND,FACILITY_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,FREEWAY_IND,FUNCTIONAL_CLASS_CD,HOUR_OF_CRASH,INCAPAC_INJURIES_NBR,INTERCHANGE_ID,INTERSECTION_ID_CURRENT,INTERSECTION_LEG_ID,INTERSTATE_IND,INV_LOG_NBR,INV_NLFID,IS_COMMERCIAL_RELATED,LIGHT_COND_PRIMARY_CD,LOCAL_REPORT_NUMBER_ID,MAINTENANCE_AUTHORITY_CD,MONTH_OF_CRASH,NHS_CD,NO_INJURY_REPORTED_NBR,NON_INCAPAC_INJURIES_NBR,NUMBER_OF_UNITS_NBR,ODOT_CITY_VILLAGE_TWP_NME,ODOT_CRASH_LOCATION_CD,ODOT_DIR_FROM_REF_CD,ODOT_DIV_UNDIV_IND,ODOT_INTERSECTION_REL_IND,ODOT_LANES_NBR,ODOT_MAINTAINED_HWY_IND,ODOT_MILES_FROM_REF_NBR,ODOT_REF_ROUTE_PREFIX_CD,ODOT_YOUNG_DRIVER_IND,ODPS_ADDRESS_REFERENCE,ODPS_ALCOHOL_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_DRUG_IND,ODPS_LOC_DIR_SUFFIX_CD,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_LOC_ROAD_DIRECTION_CD,ODPS_LOC_ROAD_NME,ODPS_LOC_ROAD_SUFFIX_CD,ODPS_LOC_ROUTE_ID,ODPS_LOC_ROUTE_PREFIX_CD,ODPS_LOC_ROUTE_SUFFIX_CD,ODPS_MILEPOST_REFERENCE,ODPS_MOTORCYCLE_IND,ODPS_REF_DIR_SUFFIX_CD,ODPS_REF_DIRECTION_CD,ODPS_REF_GIVEN,ODPS_REF_POINT_USED_CD,ODPS_REF_ROUTE_ID,ODPS_REF_ROUTE_PREFIX_CD,ODPS_REF_ROUTE_SUFFIX_CD,ODPS_REF_SUFFIX_CD,ODPS_SCHOOL_ZONE_IND,ODPS_SENIOR_DRIVER_IND,ODPS_SPEED_IND,ODPS_TOTAL_FATALITIES_NBR,ODPS_TYPE_OF_WORK_ZONE_CD,ODPS_WORK_ZONE_IND,OPER_ACCESS_CONTROL_CD,POSSIBLE_INJURIES_NBR,ROAD_COND_PRIMARY_CD,ROAD_CONTOUR_CD,SA_RAMP_ID,SA_SEGMENT_ID,SECONDARY_CRASH,STATE_TRUE_LOG_NBR,U1_AGE_NBR,U1_AT_FAULT_IND,U1_CONT_CIR_PRIMARY_CD,U1_DIRECTION_FROM_CD,U1_DIRECTION_TO_CD,U1_DISTRACTED_BY_1_CD,U1_GENDER_CD,U1_IS_ALCOHOL_SUSPECTED,U1_IS_MARIJUANA_SUSPECTED,U1_IS_OTHER_DRUG_SUSPECTED,U1_NON_MOTORIST_LOC_CD,U1_NUMBER_OF_THRU_LANES,U1_OBJECT_STRUCK,U1_ODPS_UNIT_NBR,U1_OPERATINGIN_AUTONOMOUS_MODE,U1_POSTED_SPEED_NBR,U1_PRECRASH_ACTION_CD,U1_SEQ_OF_EVENTS_1_CD,U1_SEQ_OF_EVENTS_2_CD,U1_SEQ_OF_EVENTS_3_CD,U1_SEQ_OF_EVENTS_4_CD,U1_SEQ_OF_EVENTS_5_CD,U1_SEQ_OF_EVENTS_6_CD,U1_SPECIAL_FUNCTION_CD,U1_TRAFFIC_CONTROL_CD,U1_TURN_CD,U1_TYPE_OF_UNIT_CD,U1_UNIT_SPEED_NBR,U2_AGE_NBR,U2_CONT_CIR_PRIMARY_CD,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_DISTRACTED_BY_1_CD,U2_GENDER_CD,U2_NON_MOTORIST_LOC_CD,U2_ODPS_UNIT_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_SPECIAL_FUNCTION_CD,U2_TRAFFIC_CONTROL_CD,U2_TURN_CD,U2_TYPE_OF_UNIT_CD,U2_UNIT_SPEED_NBR,U3_CONT_CIR_PRIMARY_CD,U3_ODPS_UNIT_NBR,U3_PRECRASH_ACTION_CD,U3_SEQ_OF_EVENTS_1_CD,U3_SEQ_OF_EVENTS_2_CD,U3_SEQ_OF_EVENTS_3_CD,U3_SEQ_OF_EVENTS_4_CD,U3_SEQ_OF_EVENTS_5_CD,U3_SEQ_OF_EVENTS_6_CD,U3_SPECIAL_FUNCTION_CD,U3_TRAFFIC_CONTROL_CD,U3_TYPE_OF_UNIT_CD,UNRESTRAIN_OCCUPANTS,WEATHER_COND_CD,V1,Filter,fileNames,Narrative
203066424,20203066424,https://hsip.dot.state.oh.us/api/report/20203066424,2020,4/1/2020 0:00,2,MLUCMR04039**C,M,LUC,0.817,41.722842,-83.515174,77000,87868,4/25/2020 0:00,Minor injury suspected,Pedalcycles,7,N,NA,N,N,Major collector roads,13,0,NA,79286c4e-7d2e-4086-b009-bc4930da2e8b,4d742db4-0a45-4c62-bac7-ae84d194f735,N,0.817,MLUCMR04039**C,N,Daylight,2.00425E+13,4,4,,2,1,2,TOLEDO,T-intersection,,N,Y,4,N,0,SR,N,,N,TOLEDO,N,,NA,,BENORE,RD,,,,,N,,E,ALEXIS,1,,,,RD,N,N,N,0,NA,N,NA,0,Wet,Straight level,NA,155184,N,0.817,52,Y,Failure to yield,East,South,NA,F,N,N,N,Data not valid or not provided,6,Nothing struck,1,0,45,Making leftturn,Pedalcycle,NA,NA,NA,NA,NA,None,Signal,Left turn,Sport utility vehicle,10,52,1,4,3,1,M,1,2,45,99,20,NA,NA,NA,NA,NA,1,2,NT,26,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Cloudy,23892,Non_WZ_Non_CMV,2020/pdf/203066424,"unit 1 was traveling westbound on alexis rd. when unit 1 turned southbound onto benore rd, it struck unit 2 (a bicycle rider) who had the right of way traveling eastbound in the crosswalk. witness at the scene verified unit 2 had the right of way.unit 2 did not know his phone number.unit 2 was evaluated on scene by tfd eng 19, but transported to st. vincent's hospital by tpd.unit 1 was cited for failing to yield to pedestrian's right of way. orc 4511.441"
203020065,20203020065,https://hsip.dot.state.oh.us/api/report/20203020065,2020,2/1/2020 0:00,6,CDELCR00502**C,C,DEL,0.355,40.295538,-83.073314,21434,19234,2/6/2020 0:00,Property damage only,Pedalcycles,5,N,NA,N,N,Major collector roads,21,0,NA,1edce6d8-296d-4bdb-b8e9-b8746f74c5bd,c777e927-229a-491f-8078-3ab6a2b27c5f,N,0.355,CDELCR00502**C,N,Dark - lighted roadway,CR20-073,4,2,,2,0,2,DELAWARE,Four-way intersection,,N,Y,4,N,0,CR,N,,N,DELAWARE,N,,NA,S,LIBERTY,ST,,,,,N,,,PARK,1,,,,AVE,N,N,N,0,NA,N,NA,0,Wet,Straight level,NA,32179,N,0.355,0,Y,Failure to yield,North,South,Data not valid or not provided,U,N,N,N,Data not valid or not provided,4,Nothing struck,1,9,35,Unknown,Pedalcycle,NA,NA,NA,NA,NA,Other / unknown,Stop sign,No turn,Sport utility vehicle,5,36,1,3,4,1,M,1,2,35,1,20,NA,NA,NA,NA,NA,1,6,NT,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Snow,28351,Non_WZ_Non_CMV,2020/pdf/203020065,complainant was riding his bicycle on the sidewalk located on the east side of liberty street near fire station 301. the complainant was traveling south bound on the sidewalk. as the complainant approached the intersection at park avenue he attempted to cross liberty street from the east to the west on the north side of the intersection. the complainant stated as he used the cross walk a black suv stuck him while he attempted to cross. the complainant stated he was not injured and the bicycle was undamaged from the incident. the complainant could not provide any other description of the vehicle or driver.
203020545,20203020545,https://hsip.dot.state.oh.us/api/report/20203020545,2020,2/1/2020 0:00,12,CLAKCR00504**C,C,LAK,2.124,41.6779,-81.400112,85484,17668,2/4/2020 0:00,Property damage only,Pedalcycles,3,N,NA,N,N,Minor arterial roads,16,0,NA,,,N,2.124,CLAKCR00504**C,N,Daylight,2003248,4,2,,2,0,2,WILLOUGHBY,Not an intersection,,N,N,4,N,0,,N,,N,WILLOUGHBY,N,,NA,,LOST NATION,RD,,,,,N,,,WILLOUGHBY,1,,,,PKWY,N,Y,N,0,NA,N,NA,0,Wet,Straight level,NA,32312,N,2.124,68,Y,Failure to yield,West,South,NA,M,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,25,Making righturn,Pedalcycle,NA,NA,NA,NA,NA,None,No control,Right turn,Sport utility vehicle,2,34,1,2,NA,1,M,1,2,35,1,20,NA,NA,NA,NA,NA,1,6,,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Snow,28606,Non_WZ_Non_CMV,2020/pdf/203020545,unit #2 was an adult male on a huffy bicycle. unit #2 was traveling north bound on the west sidewalk of lost nation rd. unit #1 was traveling east bound willoughby parkway. unit #1 was preparing to turn south onto lost nation rd. after stopping at the stop sign unit #1 entered the crosswalk and made contact with unit #2. no reported injuries.
204046300,20204046300,https://hsip.dot.state.oh.us/api/report/20204046300,2020,2/1/2020 0:00,12,SLAKUS00020**C,S,LAK,14.147,41.705757,-81.269482,59430,17668,2/10/2020 0:00,Property damage only,Pedalcycles,2,N,Two-way roadway,N,N,Minor arterial roads,5,0,NA,,,N,14.147,SLAKUS00020**C,N,Dark - lighted roadway,2020008454,1,2,N,2,0,2,PAINESVILLE TOWNSHIP,T-intersection,S,N,Y,4,Y,0.057,CR,Y,,N,PAINESVILLE TOWNSHIP,N,,NA,,FAIRGROUNDS,RD,,,,,N,,,MENTOR,1,20,US,,AVE,N,N,N,0,NA,N,3,0,Wet,Curve grade,NA,260656,N,216.662,30,Y,Failure to yield,East,South,NA,M,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,35,Making leftturn,Pedalcycle,NA,NA,NA,NA,NA,None,No control,Left turn,Sport utility vehicle,3,25,1,2,1,1,M,99,2,35,1,20,NA,NA,NA,NA,NA,1,6,NT,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Rain,31246,Non_WZ_Non_CMV,NA,NA
204047337,20204047337,https://hsip.dot.state.oh.us/api/report/20204047337,2020,2/1/2020 0:00,5,SLICSR00016**N,S,LIC,13.842,40.062129,-82.528096,31416,61705,2/3/2020 0:00,Minor injury suspected,Pedalcycles,2,N,Two-way roadway,N,N,Other principal arterial roads,13,0,NA,2f233696-1c4b-4c4b-afc7-9676d1fff4c3,d85b0a3e-b12c-4643-94eb-80f582fa637f,N,13.842,SLICSR00016**C,N,Daylight,2020-00003867,1,2,N,1,1,2,GRANVILLE TOWNSHIP,Not an intersection,E,Y,N,2,Y,0.001,CR,Y,,N,GRANVILLE TOWNSHIP,N,,NA,,COLUMBUS,RD,16,SR,,,N,,,WEAVER,1,131,TR,,DR,N,Y,N,0,NA,N,3,0,Dry,Straight level,NA,327039,N,26.252,16,N,Not discernible,South,East,NA,M,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,10,Making righturn,Pedalcycle,NA,NA,NA,NA,NA,None,No control,Right turn,Sport utility vehicle,10,73,22,2,1,1,M,5,2,25,20,20,NA,NA,NA,NA,NA,NA,6,NT,26,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,31712,Non_WZ_Non_CMV,NA,NA
204050345,20204050345,https://hsip.dot.state.oh.us/api/report/20204050345,2020,2/1/2020 0:00,7,CCLACR00509**C,C,CLA,1.913,39.924579,-83.810143,74118,83980,2/11/2020 0:00,Minor injury suspected,Pedalcycles,3,N,One way roadway,N,N,Minor arterial roads,11,0,NA,3f03eddb-665d-49da-a13c-813a0e8b5156,911e8e0a-2846-437e-b2dc-af2a26818219,N,1.913,CCLACR00509**C,N,Daylight,200005232,4,2,,1,1,2,SPRINGFIELD,Driveway/alley access,S,N,N,2,N,0.017,,N,14,N,SPRINGFIELD,N,,NA,W,MAIN,ST,,,,,N,,,14TH,3,,,,,N,Y,N,0,NA,N,NA,0,Dry,Straight level,NA,29064,N,1.913,67,Y,Other improper action,West,East,NA,M,N,N,N,Sidewalk,1,Nothing struck,1,2,0,Other non-motorist,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,2,42,1,2,4,1,F,NA,2,NA,6,15,NA,NA,NA,NA,NA,1,6,LT,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,33251,Non_WZ_Non_CMV,NA,NA
204054826,20204054826,https://hsip.dot.state.oh.us/api/report/20204054826,2020,3/1/2020 0:00,6,CFRACR00003**C,C,FRA,21.741,40.092018,-83.158448,22694,19234,3/7/2020 0:00,Minor injury suspected,Pedalcycles,7,N,NA,N,N,Other principal arterial roads,14,0,NA,f5b5fc33-69e4-4296-9f85-0b47e421a3e8,601289a9-0ebf-44d9-8593-df0bf1d49db5,N,21.741,CFRACR00003**C,N,Daylight,20000619,4,3,,1,1,2,DUBLIN,Not an intersection,N,N,Y,2,N,0.038,MR,N,,N,DUBLIN,N,,NA,,AVERY,RD,,,,,N,,,TUSWELL,1,,,,DR,N,N,N,0,NA,N,NA,0,Dry,Curve level,NA,1384,N,21.741,54,Y,Improper lane change,North,South,NA,M,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,40,Changing lanes,Pedalcycle,NA,NA,NA,NA,NA,None,No control,No turn,Sport utility vehicle,35,56,1,1,2,1,M,5,2,40,1,20,NA,NA,NA,NA,NA,1,6,NT,26,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,35776,Non_WZ_Non_CMV,NA,NA
204063424,20204063424,https://hsip.dot.state.oh.us/api/report/20204063424,2020,3/1/2020 0:00,12,MCUYMR06545**C,M,CUY,0.121,41.459607,-81.827041,26446,17668,3/18/2020 0:00,Injury possible,Pedalcycles,4,N,NA,Y,N,Local roads,15,0,NA,6c138712-c932-4dae-91e1-48ed05e945af,41426e69-58e8-4f3a-8c72-879a7347632b,N,0.121,MCUYMR06545**C,N,Daylight,2000324,4,3,,1,0,2,FAIRVIEW PARK,Four-way intersection,E,N,Y,2,N,0.005,MR,N,,N,FAIRVIEW PARK,N,,NA,,TIMBER,LN,,,,,N,,,SAVOY,1,,,,DR,N,N,N,0,NA,N,NA,1,Dry,Straight grade,NA,91528,N,0.121,49,Y,Failure to yield,West,North,Other distraction outside the vehicle,F,N,N,N,Data not valid or not provided,2,Nothing struck,1,2,25,Making leftturn,Pedalcycle,NA,NA,NA,NA,NA,None,No control,Left turn,Sport utility vehicle,0,57,1,3,4,1,F,5,2,25,1,8,48,NA,NA,NA,NA,1,6,NT,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Cloudy,40705,Non_WZ_Non_CMV,NA,NA
203010560,20203010560,https://hsip.dot.state.oh.us/api/report/20203010560,2020,1/1/2020 0:00,8,CHAMCR00239**C,C,HAM,8.993,39.28859,-84.523137,27706,16885,1/21/2020 0:00,Injury possible,Pedalcycles,3,N,NA,N,N,Minor arterial roads,16,0,NA,101489fa-c7e0-4e24-b9f0-5af218d5b9fd,4ee4521d-2d56-4877-a98a-38b87f3d9486,N,8.993,CHAMCR00239**C,N,Daylight,202000187,4,1,,1,0,2,FOREST PARK,Four-way intersection,E,Y,Y,5,N,0.019,CR,Y,,N,FOREST PARK,N,,NA,W,Kemper,RD,,,,,N,,,Winton,1,,,,RD,N,N,N,0,NA,N,NA,1,Dry,Straight level,NA,37108,N,8.993,15,Y,Improper crossing,South,North,NA,M,N,N,N,Other / unknown,2,Nothing struck,1,2,35,Other non-motorist,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,4,42,1,3,4,1,F,NA,2,35,1,15,NA,NA,NA,NA,NA,1,6,NT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,42448,Non_WZ_Non_CMV,2020/pdf/203010560,"unit 2 (vehicle) was west bound on west kemper road approaching winton road in the right turn lane in front of the promenade shopping center. unit 1 (pedestrian on a bicycle) was crossing west kemper road well outside of the marked crosswalk at the intersection. unit 1 passed between two cars stopped in the through lane adjacent to the right turn lane, and into the path of unit 2."
203043086,20203043086,https://hsip.dot.state.oh.us/api/report/20203043086,2020,3/1/2020 0:00,4,MSTAMR01671**C,M,STA,0.587,40.867478,-81.399282,56294,13375,3/4/2020 0:00,Minor injury suspected,Pedalcycles,4,N,NA,N,N,Local roads,12,0,NA,f9544e5a-cc97-47ec-91dd-636753992c6d,095eac89-5f78-494e-853c-a5a4bebab39d,N,0.587,MSTAMR01671**C,N,Daylight,20-003276,4,3,,1,1,2,NORTH CANTON,Not an intersection,W,N,N,2,N,0.034,CR,N,,N,NORTH CANTON,N,S,NA,,ROSE LANE,ST,,,,,N,,S,MAIN,1,,,,ST,N,N,N,0,NA,N,NA,0,Wet,Straight level,NA,120484,N,0.587,62,N,Not discernible,East,West,NA,M,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,25,Straight ahead,Pedalcycle,NA,NA,NA,NA,NA,None,No control,No turn,Sport utility vehicle,15,37,22,1,2,1,M,99,2,25,1,20,NA,NA,NA,NA,NA,1,6,NT,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Rain,43533,Non_WZ_Non_CMV,2020/pdf/203043086,"unit 01 was traveling westbound on rose lane st sw. unit 01 stated that unit 02 abruptly entered the roadway, from the parking lot of 201 rose lane st sw, traveling southbound across the roadway. unit 01 struck unit 02.unit 02 was traveling southbound, attempting to cross rose lane st sw. unit 02 stated that unit 01 failed to yield and struck him. 122 rose lane st sw has surveillance cameras mounted on the apartment building. i made contact with the property manager and viewed the only camera facing rose lane st sw. this incident occurred outside of that camera's view. there are no known independent witnesses to the crash. at this time i am unable to determine which unit is at fault."
204083472,20204083472,https://hsip.dot.state.oh.us/api/report/20204083472,2020,4/1/2020 0:00,3,SLORUS00006**C,S,LOR,15.335,41.498091,-82.075513,72088,51364,4/10/2020 0:00,Minor injury suspected,Pedalcycles,6,N,Two-way roadway,N,N,Other principal arterial roads,15,0,NA,f9150e85-5d27-4350-bb31-8434acd4f2db,26635d0c-645c-42cf-9fe9-fda08edc0907,N,15.335,SLORUS00006**C,N,Daylight,202000248,4,4,N,1,1,2,SHEFFIELD LAKE,Not an intersection,,N,Y,2,N,0,SR,N,,N,SHEFFIELD LAKE,N,,NA,,,,6,US,,,N,,,,1,301,SR,,,N,Y,N,0,NA,N,3,0,Dry,Straight level,NA,345661,N,154.987,37,Y,Other improper action,West,NA,NA,F,N,N,N,Data not valid or not provided,2,Nothing struck,1,2,35,Making leftturn,Other / unknown,NA,NA,NA,NA,NA,None,Signal,Left turn,Sport utility vehicle,10,65,1,4,3,NA,M,6,2,NA,1,99,NA,NA,NA,NA,NA,1,2,NT,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,46893,Non_WZ_Non_CMV,NA,NA
204123048,20204123048,https://hsip.dot.state.oh.us/api/report/20204123048,2020,4/1/2020 0:00,12,SLAKSR00084**C,S,LAK,14.305,41.678236,-81.283138,18196,17668,4/20/2020 0:00,Serious injury suspected,Pedalcycles,2,Y,Two-way roadway,N,N,Minor arterial roads,15,1,NA,,,N,14.305,SLAKSR00084**C,N,Daylight,2020-022713,1,4,,0,0,2,CONCORD TOWNSHIP,Not an intersection,,N,N,2,Y,0,,N,9925,N,CONCORD TOWNSHIP,N,,NA,,,,84,,,,N,,,,3,,,,,N,Y,N,0,NA,N,3,1,Wet,Straight level,NA,296787,N,17.155,74,N,Not discernible,South,North,Data not valid or not provided,M,N,N,N,Travel lane ? other location,2,Nothing struck,1,2,35,Unknown,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,0,28,22,2,1,3,F,NA,2,35,4,15,NA,NA,NA,NA,NA,1,6,NT,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,48279,Non_WZ_Non_CMV,NA,NA
205003472,20205003472,https://hsip.dot.state.oh.us/api/report/20205003472,2020,1/1/2020 0:00,2,CSANCR00198**C,C,SAN,4.896,41.327144,-83.069693,3730,99729,1/7/2020 0:00,Property damage only,Pedalcycles,3,N,NA,N,N,Major collector roads,9,0,NA,,,N,4.896,CSANCR00198**C,N,Daylight,72-0009-72,2,1,,2,0,2,BALLVILLE TOWNSHIP,Four-way intersection,S,N,Y,2,N,0.4,CR,N,,N,BALLVILLE TOWNSHIP,N,,NA,,,,198,CR,,,N,,,,1,20,CR,,,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,25579,N,4.896,52,Y,Failure to yield,East,West,NA,F,N,N,N,Intersection ? unmarked crosswalk,1,Nothing struck,1,2,10,Entering traffic lane,Motor vehicle in transport,NA,NA,NA,NA,NA,None,Stop sign,No turn,Bicycle,1,52,1,2,1,1,F,NA,2,45,1,15,NA,NA,NA,NA,NA,1,6,NT,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,49397,Non_WZ_Non_CMV,2020/pdf/205003472,"unit #1, a bicyclist, was westbound on the north coast inland traill approaching cr 198. unit #2 was northbound on cr 198. the driver of unit #1 failed to yield at the stop sign and struck unit #2."
205017464,20205017464,https://hsip.dot.state.oh.us/api/report/20205017464,2020,2/1/2020 0:00,4,SPORSR00059**C,S,POR,4.803,41.157609,-81.302407,28392,766,2/2/2020 0:00,Minor injury suspected,Pedalcycles,1,N,Two-way roadway,N,N,Other principal arterial roads,15,0,NA,2c78e688-76d3-4ec5-9ab2-c696d4977b4d,e92bd15b-6fff-4db2-84c7-7406f65f8429,N,4.803,SPORSR00059**C,N,Daylight,67-0159-67,1,2,N,2,1,2,FRANKLIN TOWNSHIP,T-intersection,,N,Y,2,Y,0,TR,Y,,N,FRANKLIN TOWNSHIP,N,,NA,,,,59,SR,,,N,,,WALMART ENTRANCE,1,,,,DR,N,Y,N,0,NA,N,3,0,Dry,Straight level,NA,327702,N,17.469,25,Y,Ran red light,South,West,NA,M,N,N,N,Travel lane ? other location,2,Nothing struck,2,2,45,Making leftturn,Motor vehicle in transport,NA,NA,NA,NA,NA,None,Signal,Left turn,Bicycle,0,75,1,4,3,1,F,NA,1,45,1,15,NA,NA,NA,NA,NA,1,2,NT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,53224,Non_WZ_Non_CMV,2020/pdf/205017464,unit #1 was traveling eastbound on sr 59. unit #2 was exiting a plaza parking lot to go west on sr 59. unit #2 failed to stop for a red light and struck unit #1.
205050072,20205050072,https://hsip.dot.state.oh.us/api/report/20205050072,2020,3/1/2020 0:00,12,CGEACR00004**C,C,GEA,15.424,41.569797,-81.24233,53340,99810,3/15/2020 0:00,Minor injury suspected,Pedalcycles,1,N,NA,N,N,Major collector roads,21,0,NA,5a708c90-ecea-40b7-9193-35b6d5d3b1d8,4eea3ee6-a7dd-42db-97c1-b95c679a382b,N,15.424,CGEACR00004**C,N,Dark - roadway not lighted,28-0269-28,2,3,,1,1,2,MUNSON TOWNSHIP,Four-way intersection,,N,Y,2,N,0,CR,Y,,N,MUNSON TOWNSHIP,N,,NA,,,,4,CR,,,N,,,,1,27,CR,,,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,2026,N,15.424,19,Y,Failure to yield,North,South,NA,M,N,N,N,Intersection ? other,2,Nothing struck,1,2,45,Straight ahead,Motor vehicle in transport,NA,NA,NA,NA,NA,None,Stop sign,No turn,Bicycle,15,21,1,4,3,1,F,NA,2,45,1,15,NA,NA,NA,NA,NA,1,4,NT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,60607,Non_WZ_Non_CMV,2020/pdf/205050072,unit #1 was traveling southbound on auburn road when it failed to yeild at a stop sign. unit #2 was traveling eastbound on thwing road and was struck by unit #1.
205053244,20205053244,https://hsip.dot.state.oh.us/api/report/20205053244,2020,3/1/2020 0:00,4,SPORSR00082**C,S,POR,10.818,41.310464,-81.191744,35672,99999,3/25/2020 0:00,Property damage only,Pedalcycles,4,N,Two-way roadway,Y,N,Major collector roads,17,0,NA,82f28397-9d52-4828-b488-389749f88e32,1a85cb70-376d-4fb9-acd6-0bccdacd5ec2,N,10.818,SPORSR00082**C,N,Daylight,67-0411-67,1,3,,3,0,2,HIRAM TOWNSHIP,T-intersection,E,N,Y,2,Y,0.3,,Y,,N,MANTUA TOWNSHIP,N,,NA,,,,82,SR,,10,N,,,0010,2,,,,,N,N,N,0,NA,N,3,0,Dry,Straight grade,NA,185335,N,46.942,64,Y,Failure to yield,East,South,NA,M,N,N,N,Travel lane ? other location,2,Nothing struck,2,2,55,Making leftturn,Cross centerline ? opposite direction of travel,NA,NA,NA,NA,NA,None,No control,Left turn,Bicycle,20,18,1,3,4,1,F,NA,1,55,4,11,9,44,NA,NA,NA,1,6,NT,3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,61135,Non_WZ_Non_CMV,2020/pdf/205053244,units #1 and #2 were westbound on state route 82. unit #1 was overtaking a bicycle when the bicycle attempted to make a lett turn onto vaughn rd. unit #1 took evasive action and struck a ditch off the south side of the roadway.
205053753,20205053753,https://hsip.dot.state.oh.us/api/report/20205053753,2020,3/1/2020 0:00,12,SGEAUS00006**C,S,GEA,7.323,41.594854,-81.167179,32914,99999,3/25/2020 0:00,Serious injury suspected,Pedalcycles,4,N,Two-way roadway,Y,N,Major collector roads,17,1,NA,87f5981f-ec11-4978-adf8-2bed5b134a4c,750f3a15-3f20-4066-832e-bbb134c0dcf9,N,7.323,SGEAUS00006**C,N,Daylight,28-0293-28,1,3,,1,0,2,HAMBDEN TOWNSHIP,Not an intersection,E,N,N,2,Y,0.3,,N,,N,MUNSON TOWNSHIP,N,,NA,,,,6,US,,7,N,,,0007,2,,,,,N,Y,N,0,NA,N,3,0,Dry,Straight grade,NA,238452,N,206.744,68,Y,Improper lane change,East,South,NA,M,N,N,N,Other / unknown,2,Nothing struck,1,2,55,Making leftturn,Cross centerline ? opposite direction of travel,Motor vehicle in transport,NA,NA,NA,NA,None,No control,Left turn,Bicycle,15,59,1,3,4,1,F,NA,2,55,1,11,99,NA,NA,NA,NA,1,6,NT,3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,61190,Non_WZ_Non_CMV,2020/pdf/205053753,unit 1 was traveling westbound on us 6. unit 1 made a left turn in front of unit 2 which was also traveling westbound on us 6. unit 2 could not avoid a crash and struck unit 1.
